Id,total_wages
25970,98361.13599999998
25971,1455.34
25972,309.195
25973,1187.605
25974,55985.670999999995
25975,378.82
25976,104328.79200000002
25977,75602.38600000001
25978,90587.568
25979,7412.670999999999
25980,163712.21399999998
25981,88149.182
25982,1855.1600000000003
25983,11278.223999999998
25984,27958.291999999998
25985,4613.527
25986,1215.276
25987,3076.0170000000003
25988,77110.14
25989,5210.24
25990,27464.798
25991,80283.23999999999
25992,818.0
25993,944.116
25994,1035.95
25995,102154.025
25996,80198.35099999998
25997,2972.119
25998,41384.565
25999,918.466
26000,1984.8849999999998
26001,3759.906
26002,48093.091
26003,22933.236
26004,347.645
26005,53209.282999999996
26006,7650.741000000002
26007,39392.242999999995
26008,81610.89899999999
26009,1639.485
26010,4624.24
26011,58723.415000000015
26012,6379.445
26013,87996.596
26014,94780.621
26015,1687.3375
26016,2503.7599999999998
26017,9707.869000000002
26018,15862.36
26019,986.4680000000001
26020,39747.736
26021,53504.357
26022,2090.593
26023,6835.524
26024,764.2900000000001
26025,86533.224
26026,55825.317
26027,11971.62
26028,2905.986
26029,3219.3750000000005
26030,27604.29
26031,16164.072
26032,2516.7219999999998
26033,5212.928333333333
26034,75869.748
26035,99317.405
26036,34087.602
26037,15085.386999999999
26038,4689.469000000001
26039,2969.121
26040,3381.1899999999996
26041,37361.898
26042,1270.248
26043,1303.5029166666668
26044,50010.945999999996
26045,58408.93500000001
26046,134385.309
26047,3578.131
26048,1346.0099999999998
26049,86710.71399999999
26050,2005.4900000000002
26051,12084.018
26052,3748.0039999999995
26053,50842.636
26054,81704.219
26055,69036.399
26056,66461.14199999999
26057,1189.586
26058,1664.521
26059,14399.382000000001
26060,7327.626999999999
26061,2847.997
26062,2765.7889999999998
26063,46432.539000000004
26064,427.83000000000004
26065,3981.0150000000003
26066,57088.630000000005
26067,35130.96599999999
26068,631.86
26069,3478.35
26070,77075.04500000001
26071,4620.304999999999
26072,4736.045
26073,12942.791000000001
26074,79.049
26075,12366.475
26076,1689.67
26077,78414.153
26078,4066.0879999999997
26079,10712.132
26080,36477.420999999995
26081,94624.63200000001
26082,54995.766
26083,46268.403999999995
26084,40074.988
26085,4198.041
26086,7414.88
26087,3349.256
26088,39897.645
26089,8825.677
26090,38431.354999999996
26091,4210.950000000001
26092,58042.08400000001
26093,7349.937000000001
26094,296.159
26095,3200.395
26096,40035.35
26097,88059.6
26098,7247.779999999999
26099,172772.148
26100,2165.7490000000003
26101,9809.368999999999
26102,938.405
26103,1408.38
26104,8024.411
26105,1162.025
26106,97043.241
26107,70753.302
26108,4781.369000000001
26109,11701.023
26110,5657.738
26111,148570.197
26112,19101.298
26113,89839.2
26114,64509.206000000006
26115,67500.937
26116,6124.003166666666
26117,816.7899999999998
26118,49340.83500000001
26119,79320.946
26120,2029.6029999999998
26121,311.394
26122,9853.014
26123,35112.713
26124,12526.067
26125,5425.005
26126,67006.96200000001
26127,4222.2519999999995
26128,66381.094
26129,511.60699999999997
26130,9573.963
26131,372.7
26132,1638.9706666666666
26133,2035.8
26134,32.438
26135,105730.46199999998
26136,9779.482
26137,840.4019999999998
26138,7949.952
26139,43533.130000000005
26140,108280.93600000002
26141,3876.81
26142,3327.41
26143,48560.028
26144,119.175
26145,72717.43
26146,215.175
26147,421.4410000000001
26148,7100.185
26149,27570.364
26150,11193.299
26151,53867.96
26152,66942.22799999999
26153,50052.975
26154,9369.117999999999
26155,101940.701
26156,2346.387
26157,50991.135
26158,7795.721999999999
26159,1000.35
26160,899.1790000000001
26161,67571.058
26162,118866.01099999998
26163,63037.043999999994
26164,113813.79000000001
26165,12730.573
26166,42379.286
26167,7141.51
26168,1226.66
26169,11838.849000000002
26170,30668.352999999996
26171,34143.653999999995
26172,828.6299999999999
26173,5557.9839999999995
26174,6169.295
26175,72151.55500000001
26176,71695.68999999999
26177,3818.1940000000004
26178,48911.957
26179,6736.110000000001
26180,8849.505000000001
26181,97986.027
26182,98237.55500000001
26183,67095.80900000001
26184,2482.463
26185,45364.858
26186,22609.932
26187,86218.41799999999
26188,2739.6966666666667
26189,5743.456
26190,19495.903
26191,2115.5150000000003
26192,5150.778
26193,8498.858999999999
26194,30410.8
26195,52752.85600000001
26196,1819.7
26197,1537.324285714286
26198,5543.715999999999
26199,5571.572000000001
26200,102863.773
26201,39458.023
26202,3234.9890000000005
26203,35359.343
26204,112854.21
26205,296.05100000000004
26206,3272.4000000000005
26207,4130.842
26208,54015.266
26209,25.915
26210,7327.339
26211,13392.994
26212,130618.89299999997
26213,3582.381
26214,12274.296999999997
26215,4696.469999999999
26216,31758.148999999998
26217,1368.768
26218,31807.371999999996
26219,100183.94399999999
26220,3319.8660000000004
26221,1436.1019999999999
26222,10388.757333333333
26223,7224.635
26224,903.985
26225,58295.799
26226,6731.186
26227,109070.156
26228,563.2700000000001
26229,99823.75899999999
26230,56425.09900000001
26231,23744.085
26232,3516.339
26233,804.575
26234,8943.312
26235,69241.30000000002
26236,65976.901
26237,2059.675
26238,105154.896
26239,43847.163
26240,736.764
26241,69992.48400000001
26242,1693.292
26243,894.0699999999999
26244,100832.323
26245,6951.960500000001
26246,3232.375
26247,114.53999999999999
26248,52568.433000000005
26249,2407.7025000000003
26250,798.913
26251,127237.497
26252,1800.8400000000001
26253,7151.4529999999995
26254,16646.321
26255,103964.377
26256,3572.846
26257,1625.3000000000002
26258,23993.284999999996
26259,3800.4049999999997
26260,22399.653
26261,53070.362
26262,9344.499
26263,57782.161
26264,3405.715
26265,106192.48700000001
26266,6660.058999999999
26267,220.214
26268,122435.11899999999
26269,52267.782
26270,54282.21
26271,67197.077
26272,3899.857
26273,100109.989
26274,24760.476
26275,57853.172999999995
26276,102617.04199999999
26277,1565.232
26278,106495.11299999998
26279,397.29599999999994
26280,1735.1150000000002
26281,128831.129
26282,32222.879999999994
26283,69107.497
26284,2762.2366666666667
26285,1981.4
26286,70627.701
26287,44996.508
26288,2089.98
26289,34149.674
26290,1006.0600000000001
26291,2775.399
26292,16927.174000000003
26293,34223.086
26294,275.32
26295,4396.34
26296,1747.3319999999999
26297,18418.946000000004
26298,5865.78
26299,15261.596000000001
26300,1153.95
26301,48440.238
26302,777.655
26303,101508.64600000001
26304,1143.294
26305,8611.994999999999
26306,4597.215000000001
26307,7310.904
26308,45736.509
26309,41333.4
26310,2995.6758333333332
26311,4260.322999999999
26312,99618.89199999999
26313,5902.695
26314,2799.177
26315,5716.2480000000005
26316,3714.5389999999998
26317,58157.814
26318,86851.775
26319,3411.8
26320,28054.448999999993
26321,51387.335999999996
26322,45523.267
26323,2335.257
26324,3005.059
26325,53908.28200000001
26326,78457.28800000002
26327,4965.107
26328,68838.965
26329,107268.09999999998
26330,8318.419
26331,1826.15
26332,83423.16
26333,97015.423
26334,41262.203
26335,822.8549999999999
26336,1590.03
26337,43755.545
26338,752.9440000000001
26339,57832.212
26340,34135.574
26341,1288.35
26342,829.05
26343,5656.646000000001
26344,2106.72
26345,5027.903
26346,1293.1
26347,1365.5549999999998
26348,8938.729000000001
26349,74254.036
26350,59929.901
26351,84614.176
26352,44170.06300000001
26353,9329.2
26354,83527.821
26355,103000.971
26356,2523.2589999999996
26357,353.9
26358,53470.638
26359,34947.107
26360,2755.97
26361,6178.314
26362,42360.56
26363,15025.037999999997
26364,79169.85199999998
26365,4534.007
26366,2863.6699999999996
26367,48966.50299999999
26368,2788.824
26369,71992.138
26370,37050.976
26371,56197.851
26372,75061.149
26373,1360.2379999999998
26374,36727.46799999999
26375,6675.401999999999
26376,8703.433
26377,5269.304999999999
26378,5169.801999999999
26379,66922.425
26380,8295.984999999999
26381,630.9300000000001
26382,1192.725
26383,2989.905
26384,1504.9320000000002
26385,1786.52
26386,94004.446
26387,828.03
26388,2826.781
26389,56566.085999999996
26390,32963.361
26391,3801.225
26392,1931.225
26393,845.55
26394,1787.9649999999997
26395,55513.433
26396,80821.40300000002
26397,3190.3900000000003
26398,9186.0
26399,5856.37
26400,55616.417
26401,110696.853
26402,118800.95300000002
26403,96101.393
26404,2398.568
26405,65246.159999999996
26406,50778.9
26407,1267.3717499999998
26408,1440.3160000000003
26409,901.0450000000001
26410,3572.495
26411,4928.380999999999
26412,26926.15
26413,48328.638
26414,124256.56100000002
26415,3432.6966666666667
26416,8071.112999999999
26417,1820.1779999999999
26418,2013.7266666666667
26419,74350.675
26420,32428.787
26421,1793.72
26422,3441.0259999999994
26423,57922.19499999999
26424,39882.46800000001
26425,62581.002
26426,5679.844999999999
26427,48499.54000000001
26428,78924.39400000001
26429,7982.144
26430,4420.620000000001
26431,4928.635
26432,3013.3056
26433,71539.03300000001
26434,30849.813000000002
26435,2102.848
26436,3204.535
26437,118499.65999999999
26438,9510.571500000002
26439,5955.079000000001
26440,2021.375
26441,57694.75600000001
26442,5744.995
26443,63733.87300000001
26444,4503.718
26445,1395.279
26446,1519.05
26447,80170.21200000001
26448,53458.191000000006
26449,68589.384
26450,7902.907000000001
26451,4960.0
26452,1235.283
26453,119063.825
26454,82501.488
26455,86765.79
26456,4802.554999999999
26457,26559.063000000002
26458,67756.38499999998
26459,2828.793
26460,20625.342
26461,101812.211
26462,29172.242
26463,6857.860000000001
26464,2547.548
26465,118557.58899999999
26466,16632.658
26467,7113.695
26468,4591.084999999999
26469,5996.436000000001
26470,6585.004000000001
26471,1376.7649999999999
26472,2949.3499999999995
26473,24993.336999999996
26474,74347.272
26475,1238.3583333333333
26476,4908.226000000001
26477,46.95
26478,5440.988
26479,974.2099999999998
26480,14006.432
26481,7372.489
26482,38894.993
26483,37313.699
26484,95942.03100000002
26485,865.6700000000001
26486,301.1050000000001
26487,1894.886
26488,5174.258
26489,11962.972
26490,47927.913
26491,4841.24
26492,55346.80500000001
26493,59132.64
26494,9117.797999999999
26495,27849.140000000003
26496,4233.96
26497,22746.519999999997
26498,26908.935999999998
26499,1681.075
26500,3002.5480000000002
26501,105966.14600000002
26502,123942.64000000001
26503,28121.595
26504,15054.934000000003
26505,50667.583
26506,75874.36899999999
26507,62790.612
26508,774.2710000000001
26509,70918.073
26510,45325.444
26511,37359.759
26512,3934.72
26513,66670.53400000001
26514,83611.419
26515,43704.888999999996
26516,3871.032
26517,4078.56
26518,10703.793999999998
26519,839.34525
26520,34208.449
26521,2748.1
26522,9641.315166666669
26523,4840.361
26524,48341.098
26525,2223.965
26526,6616.973
26527,102656.49299999999
26528,5333.5160000000005
26529,31804.288
26530,2305.443
26531,3746.4739999999997
26532,64280.444
26533,52904.84300000001
26534,38356.736
26535,4415.251
26536,115638.31400000001
26537,4054.4
26538,50418.378
26539,49500.094
26540,97264.128
26541,60395.422999999995
26542,56931.22300000001
26543,1378.3200000000002
26544,72230.103
26545,66205.133
26546,1979.6079999999995
26547,32623.845999999998
26548,5666.588000000001
26549,53347.112
26550,7680.4130000000005
26551,115564.522
26552,11590.593
26553,8077.295
26554,57813.447
26555,1802.6950000000002
26556,15462.092999999999
26557,3290.8849999999998
26558,42782.255
26559,49361.266
26560,27929.294
26561,33580.301999999996
26562,106659.081
26563,66386.444
26564,1988.9900000000002
26565,2187.945
26566,11734.467
26567,911.3
26568,8184.707
26569,23939.108
26570,4459.118
26571,13071.074999999999
26572,3333.543
26573,1917.718
26574,9970.187
26575,4612.737
26576,1998.414
26577,61751.92
26578,37902.744999999995
26579,526.455
26580,2741.638
26581,1838.0349999999999
26582,32709.369
26583,87870.13
26584,98675.0
26585,1510.4099999999999
26586,7763.196000000001
26587,83731.09400000001
26588,18281.188000000002
26589,32578.151
26590,45324.246
26591,685.222
26592,11913.845000000001
26593,50891.653000000006
26594,5818.826666666667
26595,110659.90400000001
26596,49739.797999999995
26597,802.1324999999999
26598,84366.286
26599,5184.6900000000005
26600,44202.731
26601,26543.04
26602,3099.835
26603,1923.854
26604,16736.497
26605,107519.8
26606,86819.24399999999
26607,42490.642
26608,11505.8
26609,97326.546
26610,2661.1
26611,1938.916
26612,1999.4599999999998
26613,3263.18
26614,3925.4799999999996
26615,51234.659
26616,240.4
26617,10563.180999999999
26618,638.0
26619,1852.6800000000003
26620,93803.323
26621,2780.166
26622,4559.557999999999
26623,39167.148
26624,12372.776000000002
26625,85585.9
26626,18951.817
26627,18729.231000000007
26628,101693.505
26629,16789.412999999997
26630,46117.635
26631,1044.77
26632,1508.268
26633,2618.782
26634,2912.3119999999994
26635,23604.816
26636,78746.26999999999
26637,997.8430000000001
26638,8084.392
26639,39674.344999999994
26640,26474.544
26641,4883.965
26642,4207.262000000001
26643,108398.36800000002
26644,110787.79
26645,49377.163
26646,26449.214
26647,2535.303
26648,1751.4949999999997
26649,13953.74
26650,61674.524
26651,99521.05000000002
26652,6465.811333333333
26653,62204.047
26654,2633.9674999999997
26655,8409.034000000001
26656,25081.863
26657,86286.264
26658,4905.054
26659,6213.571
26660,4507.559000000001
26661,92708.897
26662,40835.987
26663,5926.215999999999
26664,10579.913
26665,1124.967
26666,49039.832
26667,3449.1800000000003
26668,10340.498000000001
26669,65362.272
26670,103294.706
26671,15663.616999999998
26672,1749.63125
26673,46793.232
26674,2966.3500000000004
26675,47291.049999999996
26676,37337.368
26677,97264.888
26678,8957.904999999999
26679,59975.558000000005
26680,1207.08
26681,99004.78600000001
26682,68538.301
26683,1588.2824999999998
26684,2006.2230000000004
26685,1388.04
26686,69629.273
26687,1415.023
26688,664.78
26689,1600.0
26690,5401.424999999999
26691,23459.637
26692,605.934
26693,3090.8959999999997
26694,7217.070999999999
26695,92700.121
26696,3805.31
26697,4533.272
26698,11635.178000000002
26699,63006.50600000001
26700,6619.9039999999995
26701,8398.775
26702,53044.675
26703,1029.639
26704,260.43800000000005
26705,1299.225
26706,2076.468
26707,4186.709
26708,34079.361
26709,7621.488999999999
26710,3098.5639999999994
26711,5168.158000000001
26712,2632.3
26713,7795.689
26714,47476.708
26715,99148.98599999999
26716,1919.971
26717,15508.219999999998
26718,58979.46800000001
26719,25631.956
26720,36566.579
26721,6042.597
26722,164901.698
26723,337.16499999999996
26724,74496.215
26725,54465.80700000001
26726,5605.869000000001
26727,3215.79
26728,2528.8644
26729,68104.311
26730,1599.4900000000002
26731,193.43999999999997
26732,7392.7
26733,2288.8959999999997
26734,2073.225
26735,1467.48
26736,63732.89900000001
26737,50611.202999999994
26738,3744.207
26739,1078.26
26740,2229.2
26741,1878.55
26742,3819.4788333333336
26743,17332.227000000003
26744,103716.358
26745,3554.0320000000006
26746,8320.238000000001
26747,3283.9350000000004
26748,8792.641
26749,454.855
26750,126351.124
26751,3710.215
26752,35994.031
26753,101332.73399999998
26754,3650.6592000000005
26755,93526.37400000003
26756,770.562
26757,8751.653
26758,20691.329999999998
26759,3296.2699999999995
26760,728.22
26761,9218.778000000002
26762,7312.434000000001
26763,17513.44
26764,64077.558
26765,3449.3060000000005
26766,101121.736
26767,2017.0549999999998
26768,57817.875
26769,2858.8210000000004
26770,27799.339
26771,4849.9873333333335
26772,6561.92
26773,18186.041999999998
26774,52297.685
26775,643.12
26776,1226.42
26777,3125.2120000000004
26778,47.11
26779,108.97999999999999
26780,93430.01000000001
26781,1846.3199999999997
26782,5071.5689999999995
26783,98.38
26784,58068.494999999995
26785,14726.056
26786,4878.337
26787,3328.994
26788,99.99000000000001
26789,46160.71000000001
26790,7650.611
26791,3369.1800000000003
26792,4315.731999999999
26793,2075.64
26794,3884.064
26795,64002.354999999996
26796,18931.746999999996
26797,4443.915
26798,245.632
26799,933.4350000000001
26800,54783.172
26801,3970.965
26802,133560.807
26803,33122.747
26804,458.67800000000005
26805,51731.638000000006
26806,81226.37700000001
26807,37981.844
26808,47786.549000000006
26809,4837.564
26810,2138.27
26811,6002.210000000001
26812,222.93
26813,70637.37899999999
26814,96703.053
26815,4770.247
26816,4362.215999999999
26817,42344.011
26818,54785.185
26819,12224.07
26820,4712.479
26821,70041.434
26822,8965.753999999999
26823,599.754
26824,9738.401
26825,84461.525
26826,102722.285
26827,2306.9230000000002
26828,8619.238
26829,3700.719
26830,20831.672
26831,1741.155
26832,4722.996999999999
26833,41327.117000000006
26834,1141.53
26835,70212.664
26836,14255.274
26837,3889.6870000000004
26838,9638.732999999998
26839,667.4279999999999
26840,2229.2290000000003
26841,7341.496000000001
26842,3067.374
26843,42665.901
26844,73945.99
26845,1162.31
26846,50345.776
26847,778.635
26848,2014.7780000000002
26849,1638.6060000000002
26850,17064.469000000005
26851,12978.003999999999
26852,20102.624000000003
26853,6647.948999999999
26854,204293.75999999998
26855,64431.99399999999
26856,43661.082
26857,12278.743999999997
26858,38367.857
26859,5851.389999999999
26860,47298.753
26861,1398.9859999999999
26862,1585.475
26863,73432.34100000001
26864,79957.63600000001
26865,55652.844999999994
26866,19150.898
26867,11502.570000000002
26868,5521.781999999999
26869,2157.4700000000003
26870,3672.381
26871,1599.8880000000001
26872,69624.807
26873,86271.272
26874,58274.791000000005
26875,13958.193
26876,9153.954
26877,51436.516
26878,32973.735
26879,98481.926
26880,4271.9349999999995
26881,373.92499999999995
26882,54747.566000000006
26883,3749.4190000000003
26884,4902.4710000000005
26885,13233.457
26886,22440.881
26887,3155.792
26888,372.405
26889,3488.345
26890,57698.94299999999
26891,16430.301
26892,1818.6633333333332
26893,9751.159
26894,3690.5690000000004
26895,71606.89600000001
26896,67418.17199999999
26897,1206.9050000000002
26898,4559.320000000001
26899,80328.27099999998
26900,9594.904999999999
26901,96398.148
26902,738.8
26903,4978.295
26904,31236.522999999997
26905,2428.577
26906,1506.0720000000001
26907,3589.8419999999996
26908,7235.486999999999
26909,8172.3200000000015
26910,14133.897
26911,39729.698
26912,3279.5950000000003
26913,59409.99500000001
26914,5304.660000000001
26915,10390.567000000001
26916,639.3
26917,38386.047
26918,76589.51200000002
26919,21944.995000000003
26920,35538.012
26921,4952.575
26922,3990.3619999999996
26923,81708.157
26924,5088.4400000000005
26925,82486.76000000001
26926,5935.389999999999
26927,11449.755000000001
26928,2502.731
26929,126628.92199999999
26930,3766.3850000000007
26931,111301.7
26932,8237.208333333332
26933,40719.81
26934,70305.40100000001
26935,1065.245
26936,39836.007999999994
26937,5111.860000000001
26938,3303.586666666667
26939,61825.303
26940,4536.240000000001
26941,77906.495
26942,1998.7760000000003
26943,3359.303999999999
26944,4179.249
26945,8711.369
26946,72018.224
26947,2867.046
26948,51318.247
26949,7523.206999999998
26950,15131.679999999998
26951,122256.67
26952,1934.06
26953,313.385
26954,3838.535
26955,60073.891
26956,4594.103
26957,1243.1
26958,2234.85
26959,10585.233
26960,522.25
26961,180616.07600000003
26962,73226.937
26963,10222.197
26964,6727.873000000001
26965,2997.95
26966,646.693
26967,3797.874
26968,881.1200000000001
26969,54375.587000000014
26970,8142.446000000001
26971,32908.486
26972,43611.522
26973,5239.196
26974,5780.24
26975,21688.859000000004
26976,98616.43999999997
26977,1216.9183333333335
26978,3279.4300000000003
26979,88950.80100000002
26980,556.3900000000001
26981,6733.614
26982,367.00000000000006
26983,4291.916
26984,3810.6950000000006
26985,62827.581000000006
26986,102608.394
26987,4015.5550000000003
26988,10041.283
26989,88499.992
26990,2033.2879999999998
26991,9851.255000000001
26992,55565.77099999999
26993,2289.8540000000003
26994,8978.954000000002
26995,56113.469
26996,1791.0900000000001
26997,107932.26699999999
26998,77721.14099999999
26999,81.475
27000,74342.173
27001,755.7299999999999
27002,55327.291000000005
27003,450.718
27004,1023.975
27005,3280.085
27006,2789.844
27007,9622.333999999999
27008,8694.423
27009,13206.529999999999
27010,2205.94
27011,8638.21
27012,3186.35
27013,1417.817
27014,3887.275
27015,32329.314000000002
27016,2482.309
27017,28611.975
27018,1597.185
27019,102610.068
27020,1759.363
27021,5361.848
27022,8355.357999999998
27023,12711.13
27024,458.274
27025,43690.862
27026,22881.253999999994
27027,112476.272
27028,3128.7799999999997
27029,90788.412
27030,13644.649
27031,46652.47
27032,69857.367
27033,11142.401999999998
27034,10442.738000000001
27035,108699.754
27036,2913.635
27037,42907.61
27038,20391.636
27039,8837.547
27040,5422.182
27041,57192.585999999996
27042,1367.925
27043,35960.003
27044,69046.61000000002
27045,3589.1089999999995
27046,39326.928
27047,7657.07
27048,1744.77
27049,37707.66
27050,1251.5
27051,44496.792
27052,76664.156
27053,97934.69
27054,39948.85600000001
27055,101571.892
27056,60534.578
27057,40578.264
27058,276.725
27059,5933.013000000001
27060,9462.249
27061,947.2549999999999
27062,99251.48799999998
27063,6283.198999999999
27064,131.7
27065,73726.457
27066,98432.67000000001
27067,7467.947999999999
27068,16927.951999999997
27069,10152.513
27070,5586.336
27071,21737.521000000004
27072,14204.001
27073,35288.547
27074,254.658
27075,2632.8840000000005
27076,766.96
27077,75967.612
27078,4550.05
27079,1714.396
27080,9995.576000000003
27081,685.501
27082,56053.074
27083,3589.775
27084,99407.92499999999
27085,33336.986
27086,5513.0779999999995
27087,8713.815999999999
27088,8540.376
27089,3376.6349999999998
27090,52191.88
27091,6605.528
27092,189904.33399999997
27093,3010.0
27094,73179.98400000001
27095,150982.748
27096,1021.4699999999997
27097,4860.049999999999
27098,46001.380000000005
27099,1030.2450000000001
27100,3247.4750000000004
27101,1565.52
27102,6313.687
27103,65965.576
27104,2703.0950000000003
27105,14523.025
27106,6143.55
27107,35219.240000000005
27108,916.2419999999998
27109,4006.053999999999
27110,26522.727000000003
27111,16025.623000000001
27112,692.4466666666668
27113,30797.732
27114,3119.329
27115,88869.33700000001
27116,4666.278
27117,3819.1809999999996
27118,5334.283
27119,110728.144
27120,93260.411
27121,1504.159
27122,37208.097
27123,52202.42
27124,37487.005
27125,731.385
27126,462.48999999999995
27127,2975.23
27128,5830.88
27129,962.65
27130,15303.539999999999
27131,43331.243
27132,10942.991
27133,65560.792
27134,7946.145000000001
27135,9970.097
27136,1151.635
27137,1720.5649999999998
27138,1028.355
27139,18433.272999999997
27140,3202.6150000000002
27141,940.8706666666667
27142,132.34
27143,6992.752
27144,5611.2029999999995
27145,57308.454000000005
27146,17162.683
27147,48417.585999999996
27148,45909.14
27149,92664.25700000001
27150,171.635
27151,56852.221999999994
27152,22004.424
27153,35971.375
27154,57398.95
27155,44631.657
27156,66464.022
27157,152195.62200000003
27158,819.8849999999999
27159,6385.518
27160,40983.986
27161,59825.10600000001
27162,91026.90800000001
27163,57722.498999999996
27164,38597.15
27165,21387.318
27166,2200.1709999999994
27167,1958.81
27168,6052.801
27169,86565.998
27170,1544.9299999999998
27171,2768.9406666666664
27172,689.48
27173,23980.559
27174,6442.863
27175,773.1949999999999
27176,100374.901
27177,824.75
27178,51743.62699999999
27179,60676.018
27180,1944.3925
27181,40376.23299999999
27182,852.985
27183,4736.4169999999995
27184,3413.415
27185,1022.2175
27186,6912.731999999999
27187,3197.909
27188,26226.087
27189,2548.41
27190,57878.344000000005
27191,2230.2310000000007
27192,5771.8099999999995
27193,1372.088
27194,358.198
27195,3706.541
27196,3869.1479999999997
27197,11993.431
27198,71569.66299999999
27199,59149.944
27200,3632.45
27201,2327.786
27202,1203.444
27203,2171.2174999999997
27204,8478.745
27205,4506.1050000000005
27206,4265.1269999999995
27207,109995.072
27208,11133.003
27209,6349.313
27210,88246.526
27211,63804.54
27212,65352.34500000001
27213,2944.432
27214,891.4
27215,8722.795999999998
27216,61855.824
27217,1548.081
27218,308.53900000000004
27219,4227.123
27220,85925.52100000001
27221,62791.083999999995
27222,8742.177999999998
27223,45663.81999999999
27224,132910.812
27225,4007.477
27226,36923.221000000005
27227,5276.393999999999
27228,90851.323
27229,41646.047000000006
27230,6176.2119999999995
27231,77555.184
27232,5138.749
27233,38783.092
27234,54917.04
27235,16856.055
27236,83797.60699999999
27237,49875.528999999995
27238,5788.896
27239,2031.979
27240,656.318
27241,5031.822
27242,49840.715000000004
27243,925.2800000000001
27244,5625.075
27245,51422.19099999999
27246,3133.552
27247,2640.647
27248,2342.986
27249,7035.511
27250,9903.899500000001
27251,2801.11
27252,3742.8949999999995
27253,1978.8940000000002
27254,362.256
27255,11997.229
27256,1961.783
27257,61852.969999999994
27258,3604.936
27259,54475.53700000001
27260,975.93
27261,730.39
27262,362.938
27263,1586.5369999999998
27264,109386.161
27265,56144.516
27266,53143.568999999996
27267,1285.155
27268,1071.1799999999998
27269,18161.512000000002
27270,42156.865
27271,1365.1819999999998
27272,1021.2
27273,61389.751000000004
27274,1883.2815833333334
27275,55308.731999999996
27276,63116.14399999999
27277,633.085
27278,19911.735
27279,18307.443999999996
27280,348.025
27281,2181.31
27282,83192.21399999999
27283,40612.195999999996
27284,48798.862
27285,2990.6635
27286,8730.99
27287,3631.3509999999997
27288,56295.880000000005
27289,1694.9370000000004
27290,3627.686
27291,5279.361
27292,1807.5420000000001
27293,52752.103
27294,15746.940000000002
27295,121064.968
27296,23261.861
27297,360.53499999999997
27298,1942.89
27299,52101.488999999994
27300,1038.5
27301,4177.057
27302,141765.46
27303,4243.450000000001
27304,85166.714
27305,135001.592
27306,138122.029
27307,323.1
27308,42370.848
27309,39945.76
27310,63971.476
27311,1426.258
27312,90120.37700000001
27313,5091.111666666667
27314,44438.659
27315,556.25
27316,32409.606999999996
27317,12192.435
27318,2487.181
27319,5296.820000000001
27320,4941.499999999999
27321,5003.830000000001
27322,5374.633
27323,182034.93099999995
27324,5211.482
27325,85333.46100000001
27326,115563.42099999997
27327,51216.178
27328,1125.9299999999998
27329,1344.9560000000001
27330,23967.219000000005
27331,17586.909999999996
27332,8864.232
27333,87179.587
27334,44145.270000000004
27335,449.965
27336,117659.36300000001
27337,32490.964999999997
27338,6464.497
27339,46576.645000000004
27340,2534.4919999999997
27341,475.7
27342,1120.9869999999999
27343,3416.656
27344,1205.981
27345,78290.22600000001
27346,3042.453
27347,2615.72
27348,881.9532499999999
27349,6639.321000000001
27350,1115.4249999999997
27351,55745.14099999999
27352,16017.475
27353,70967.627
27354,3548.16
27355,7285.775
27356,1502.38
27357,36289.654
27358,91194.76033333335
27359,2217.5209999999997
27360,7300.117000000001
27361,4419.393
27362,65186.686
27363,119918.42800000003
27364,5328.575
27365,33822.71399999999
27366,69557.182
27367,732.05
27368,618.9710000000001
27369,312.405
27370,16050.425999999998
27371,2331.12
27372,110641.933
27373,1959.646
27374,7402.098000000001
27375,3484.05
27376,34465.143
27377,4267.455
27378,92312.55
27379,300.78000000000003
27380,48384.329000000005
27381,54693.403000000006
27382,802.1324999999999
27383,1292.1850000000002
27384,93453.56599999999
27385,1101.94
27386,337.181
27387,89763.153
27388,873.9620000000001
27389,52506.638
27390,100104.78399999999
27391,16257.568000000003
27392,1801.4720000000002
27393,3104.283
27394,30998.969
27395,658.65
27396,44034.871
27397,9334.285999999998
27398,43351.914000000004
27399,40009.711
27400,344.5
27401,480.6
27402,4654.484000000001
27403,1763.4959999999999
27404,5656.985999999999
27405,2115.389
27406,2708.053
27407,4059.004
27408,2167.6259999999997
27409,37686.978
27410,114558.68999999999
27411,68373.57200000001
27412,3157.575
27413,45183.944
27414,54610.824
27415,15920.363000000001
27416,59961.748
27417,8521.976999999999
27418,4993.796
27419,1814.69
27420,39951.71799999999
27421,1304.39
27422,56397.061
27423,5397.462
27424,3888.126
27425,56132.374999999985
27426,9458.842999999999
27427,41086.982
27428,2062.081
27429,4514.625
27430,5289.491
27431,34682.311
27432,33572.240000000005
27433,6901.204
27434,47013.770000000004
27435,34999.209
27436,67297.487
27437,113883.08200000001
27438,6061.3755
27439,1447.93
27440,79277.159
27441,63479.078000000016
27442,5691.203
27443,8284.594000000001
27444,2123.325
27445,9119.216
27446,5874.3949999999995
27447,14609.428
27448,466.133
27449,11089.872999999998
27450,149055.961
27451,64976.478
27452,7115.214999999999
27453,97.38199999999999
27454,12072.312999999998
27455,87248.433
27456,4940.643
27457,34650.36000000001
27458,2542.37
27459,3273.38
27460,4781.885
27461,19442.165
27462,6492.137000000001
27463,6874.848999999999
27464,599.3067023809524
27465,1811.97
27466,1314.2040000000002
